,_unit_id,text,Compound,Sentiment,Airplane,Question Tag
11616,681462917,@USAirways  glad to be home and that your great people got me home safely. Sad for others who didn't get back bc of scheduling problems.,0.6705,positive,@usairways,
11617,681462918,"@USAirways how about an update? 2hrs delayed, this obviously isnt up 2 date, havent boarded http://t.co/L7lWjaZiOA",-0.2263,neutral,@usairways,question
11618,681462919,@USAirways @noltnancy What will be is a what may be...what is...sucks. #fail,0.0,neutral,@usairways,
11619,681462920,"@USAirways Your whole handling of this was a joke.Boston Logan had one little old lady,ONE handling all the customers http://t.co/DH2rfUIJYP",0.0,neutral,@usairways,
11620,681462921,@USAirways Will do. I appreciate the response.,0.4019,neutral,@usairways,
11621,681462922,@USAirways @erickofiejones how long are billing cycles,0.0,neutral,@usairways,
11622,681462923,@USAirways on hold for 1:23. All because they won't let me use a companion voucher online http://t.co/DPhQRgkdoA,0.0,neutral,@usairways,
11623,681462924,@USAirways and no one has been at all helpful. I will never fly this airline again. #NeverAgain #spreadtheword,0.4215,neutral,@usairways,
11624,681462925,"@USAirways No, they won't because after 5 hours of holding I had to give up because I couldn't borrow the phone any longer. 5 hours...",-0.296,neutral,@usairways,
11625,681462926,@USAirways I've been sitting in the Charlotte airport for 4 hours. Waited for crew and now maintenance.  #NeverAgain,0.0,neutral,@usairways,
11626,681462927,"@USAirways delayed my flight 3 times before Cancelled Flighting it, had angry and rude workers, and are now providing no helpful service at all",-0.7506,negative,@usairways,
11627,681462928,@USAirways My daughter is stranded in charlotte because US Airways Cancelled Flightled her flight tonight.  Completely dissatisfied with @USAirways,-0.5984,negative,@usairways,
11628,681462929,@usairways Thanks to Kevin and team at F38ish at PHL for some great service recovery tonight. Appreciate it.,0.8658,positive,@usairways,
11629,681462930,@USAirways Commitment to excellence is 2b praised. Can get you to the wrong city 2 days Late Flight or the right one 3 days Late Flight. #customerservice,0.7783,positive,@usairways,
11630,681462931,"@USAirways car services to and from the hotel, food, hotel cost bc of Cancelled Flightlations fall on the customer with last minute notifications",-0.25,neutral,@usairways,
11631,681462932,@USAirways I'm amazed at the lack of communication with the passengers.,0.2263,neutral,@usairways,
11632,681462933,"@USAirways when I told csr I would close acct, he couldn't care less",0.4939,neutral,@usairways,
11633,681462934,"@USAirways beware,  Barklays bank has terrible cust service. Will not assist, only know to go by badly written book(in English).",-0.7351,negative,@usairways,
11634,681462935,@USAirways they call weather an act of God and refuse to help. I have my wife and 3 kids and they have no sympathy.,0.6249,positive,@usairways,
11635,681462936,@USAirways bad weather shouldn't mean bad service,-0.7906,negative,@usairways,
11636,681462937,@USAirways stuck in Charlotte being treated like a nobody by staff.,0.128,neutral,@usairways,
11637,681462938,"@USAirways flights keep getting delayed and Cancelled Flighted with no information, worst customer service ever.",-0.7906,negative,@usairways,
11638,681462939,"@USAirways what does ""your reservation is 'out of sync.'"" mean? On hold w customer service 12 min and want an idea what is up",0.0772,neutral,@usairways,question
11639,681462940,@USAirways sits on a throne of lies,-0.4215,neutral,@usairways,
11640,681462941,"@USAirways where's my bag?  You called at noon promising it today, would like an update like your website promises.  I need that bag!",0.8622,positive,@usairways,question
11641,681462942,@USAirways flt 470 Tampa to CLT is very Late Flight gonna miss conn to BOS what can you do?,-0.1531,neutral,@usairways,question
11642,681462943,"@USAirways I'm on the flight, finally in the air. Not enough food to feed customers. No movie or entertainment on a 5 hr flight.",0.4215,neutral,@usairways,
11643,681462944,@USAirways I just hope that pilot had a good day off,0.7003,positive,@usairways,
11644,681462945,@USAirways thanks for your help! I left a message for DCA lost and found. Fingers crossed we find it!,0.5972,positive,@usairways,
11645,681462946,@USAirways is the worst airline I�۪ve ever flown on. You guys have treated me like garbage today.,-0.3818,neutral,@usairways,
11646,681462947,@USAirways Only water on flight 763 to DCA? This is the first time I've ever seen this happen. #ExecutivePlatinumMeansNothing #IWantCoffee,0.0,neutral,@usairways,question
11647,681462948,"@USAirways Eh, it happens. I think I'll survive. _� Thanks!",0.4926,neutral,@usairways,
11648,681462949,@USAirways I have a voucher from a past trip that was delayed. I thought I had to talk to someone on the phone to use it. Is that not true?,0.2263,neutral,@usairways,
11649,681462950,"@USAirways I did, but it won't help.. Can't believe you wouldn't take full fare for first class and gave away to Platinum Member.. Profits?",0.4404,neutral,@usairways,question
11650,681462951,@USAirways 1 1/2 hours on hold to customer service without anyone answering is more than ridiculous!,0.3404,neutral,@usairways,
11651,681462952,"@USAirways - I'm in the Cust Svc line.  Your Charlotte, NC agents better be in their A game.",0.4404,neutral,@usairways,
11652,681462953,@USAirways and if the flight is full?,0.0,neutral,@usairways,
11653,681462954,@USAirways been delayed three times now finally boarded. Been waiting 20 minutes. Now being told the plan has to be completely powered down.,-0.2263,neutral,@usairways,
11654,681462955,@USAirways 4 hours... 4 hours... FOUR HOURS.  It's like this is a joke to you.,0.5719,positive,@usairways,
11655,681462956,thanks to @USAirways my trip is all screwed up. Ive had to move meetings and a dinner and im STILL not out of nyc yet,-0.0772,neutral,thanks,
11656,681462957,@USAirways i dont need to check status of my flight because i was ON the plane and you had a door malfunction. Get it together!!,0.0,neutral,@usairways,
11657,681462958,@USAirways freaking out about the fact you are fixing the engine from Charlotte to Orlando. #longday,-0.4215,neutral,@usairways,
11658,681462959,@USAirways I was told there is no record of my refund.  Can someone please help me. This has been a long day,0.6124,positive,@usairways,
11659,681462960,@USAirways I tried speaking to multiple people at your reservations desk after 30 min on hold. #waivethefee #poorcustomerservice #Neptune,0.0,neutral,@usairways,
11660,681462961,@USAirways Being put back on hold for what has now been an HOUR is completely unacceptable.,-0.5095,negative,@usairways,
11661,681462962,@USAirways Stop reposting same autoresponse  That was return flight home #imateacher. Couldnt get to RSW  #neptune#waivethefee #notmyfault,-0.296,neutral,@usairways,
11662,681462963,@USAirways contd.. They put her on 7 pm flite tonite. I think she's on now. Worst customer service ever! U need to fix it.,-0.6588,negative,@usairways,
11663,681462964,@USAirways  thank you! Glad to be heading home! Great people at your call center!,0.8879,positive,@usairways,
11664,681462965,"@USAirways thx 4 replying. After trying 2 get thru many times, &amp; v-mail or people hanging up on, us we talked 2 tech...cont'd",0.3612,neutral,@usairways,
11665,681462966,@USAirways My Flight Booking Problems C68LD9 just times out when I select it under Manage My Flight Booking Problems for months now. I have emailed but no response. Help?,-0.4019,neutral,@usairways,
11666,681462967,@USAirways HA!  You're fun.,0.7177,positive,@usairways,
11667,681462968,@USAirways UR service is so shitty. Pilot never showed up so we waited hours because another pilot was supposed to come but didn't #Cancelled Flighted,-0.5574,negative,@usairways,
11668,681462969,@USAirways how long is that flight? http://t.co/bCwckWtnlE,0.0,neutral,@usairways,
11669,681462970,@USAirways flying high thanks!,0.4926,neutral,@usairways,
11670,681462971,@USAirways ticket couldnt be used bc unable to get to departing dest (RSW) bc of blizzard in BOS. Told only way to use credit is $200 fine,0.5267,positive,@usairways,
11671,681462972,@USAirways if I cant get through to reservations how can they take a look? 2+ hour hold times are not reasonable in any industry!,0.0,neutral,@usairways,question
11672,681462973,"@USAirways 3+ hours on hold... oh, wait, for less than 5 minutes a useless CSR talked to me and put me back on hold for the last 30 minutes.",-0.3657,neutral,@usairways,
11673,681462974,@USAirways Thanks. It would be better from the gate agent at C14 in Charlotte boarding flight 1791.,0.7003,positive,@usairways,
11674,681462975,@USAirways flt 5302 CLT to DAY supposed to depart 5:51; the 6:20...still no crew. #schedule/contact the pilot!,0.0,neutral,@usairways,
11675,681462977,"@USAirways so i ask for ice and the attendant snaps ""i dont have ice on this cart"" not 5 min Late Flightr 2 cups of ice to the people 2 rows ahead.",0.0,neutral,@usairways,
11676,681462978,@USAirways thanks,0.4404,neutral,@usairways,
11677,681462979,@USAirways I've been waiting for the callback for EIGHT HOURS. HOW MUCH LONGER?!,0.0,neutral,@usairways,
11678,681462980,@USAirways 2 and a half hours on hold... Hope it feels good to be a steaming pile of shit.  @AmericanAir paid far too much for you.,0.296,neutral,@usairways,
11679,681462981,"@USAirways  redeemed themselves!  Flight out at 7:44!!! Had to call and negotiate,  but thank the Lord I'm heading home!!!!!",0.7156,positive,@usairways,
11680,681462982,@USAirways Total BS... I offered to pay for a full First Class airfare ..Told Sold out.. 3 seats and they gave the seats to others... #crap,-0.1027,neutral,@usairways,
11681,681462983,@USAirways I been on hold with U for 40mins wasting my time and $ &amp; I don't appreciate it #WheresTheCustomerServiceAt http://t.co/phI2IfNjIT,0.0,neutral,@usairways,
11682,681462984,@USAirways It was US 893. The gate was open after about 50 mins waiting. What a great way to finish an 18 hour delayed arrival!!,0.5837,positive,@usairways,
11683,681462985,@USAirways strikes again. @emilylyonss  I strongly suggest you live tweet your ordeal. Their media team appreciates the updates _�_,0.4404,neutral,@usairways,
11684,681462986,@USAirways flight 4524  first a 2 hour wait for a deadhead crew  then deadhead crew takes overhead bin space paying customers annoyed,-0.3818,neutral,@usairways,
11685,681462987,"@USAirways with the weather mess in the South, I missed my connection in CLT. Impressed though with the Cust Serv phone reps today.",-0.1531,neutral,@usairways,
11686,681462988,"@USAirways And really, it's a middle initial versus middle name. All else the same. Not spending my time on your computer issues.",0.0,neutral,@usairways,
11687,681462989,"@USAirways very disappointed I wasn't ""allowed"" to change seats after checking in early online for a flight tomorrow morning.",-0.4767,neutral,@usairways,
11688,681462990,@USAirways They're all reservations numbers and none are in Hungary. And my phone not working here. You make it too difficult.,-0.3612,neutral,@usairways,
11689,681462991,@USAirways 8 weeks to refund this ticket - 0372389047497?!? - totally unacceptable.  Fix this or I'll put it on blast on social media and TV,-0.6053,negative,@usairways,question
11690,681462992,@USAirways yes I can pay out of pocket that us not helping me for loosing my first class ticket to coach.   I want resolution or a comp,0.5859,positive,@usairways,
11691,681462993,"@USAirways Frustrating days!No flights home, changed airlines. Thank you PHL USAirway employees &amp; @united for help getting me back to IAH.",0.3802,neutral,@usairways,
11692,681462994,@USAirways @satesq theres only one flt PHL-CRW per day.,0.0,neutral,@usairways,
11693,681462995,@USAirways @AmericanAir Your staff members are looking at me like I have two heads. Check your own websites!!! http://t.co/8Hh0c63TIe,0.5229,positive,@usairways,
11694,681462996,"@USAirways I will be traveling from LAX to CLT to HTS, I have been rebooked for tomorrow due to the travel advisory.",0.0,neutral,@usairways,
11695,681462997,@USAirways This flight was for my brother. He has been rebooked and I was able to give my info over the phone to get him a pass to the Club.,0.0,neutral,@usairways,
11696,681462998,@USAirways Flight # 604. Thanks.,0.4404,neutral,@usairways,
11697,681462999,@USAirways flight 4524 delayed for 2 hours for a deadhead crew.  Lets make 150 paying customers wait ...that is great service #USAirways,0.4939,neutral,@usairways,
11698,681463000,@USAirways if ur going 2 charge $20 for wi-fi make sure it works. #Brutal #DialUp b a 100 by the time things load. #TheEnd #GoodDay,0.3182,neutral,@usairways,
11699,681463001,@USAirways is anyone working today?? Anyone want to pick up a phone?,0.212,neutral,@usairways,
11700,681463002,@USAirways I've been on hold for over 90 minutes... There's a lack of quality service here.  Nobody cares that I hate your shitty airline.,-0.765,negative,@usairways,
11701,681463003,"@USAirways stranded @Ernie_Vigil Phoenix w/ broken foot.  Both my flights f'd, Sunday for ""sickcrew"".  Cancelled Flighted my mechanics flight today.",-0.6249,negative,@usairways,
11702,681463004,"@USAirways YOU ARE THE BEST AIRWAYS!!!!!!!!!! FOLLOW ME BACK, PLEASE _٪�_٪�_٪�_٪�_٪�_٪�_٪�_٪�_٪�_٪�_٪�_�_�_�_�_�_�_�_�_٪�_٪�_٪�_٪�_٪�_٪�_٪�_٪�_٪�_٪�_٪�_٪�_٪�_٪�_٪�_٪�_٪�_٪�_٪�_٪�_٪�",0.8257,positive,@usairways,
11703,681463005,@USAirways It's the rude and arrogant gate personnel. Uncalled for. Unprofessional. #theworst,-0.8591,negative,@usairways,
11704,681463006,"@USAirways wont waive fees for flight Cancelled Flightlation due to #neptune To use credit, $200 fee. Couldnt reach destination @BostonBBB #notmyfault",0.1346,neutral,@usairways,
11705,681463007,@USAirways Thank you. And thanks for being so accommodating.,0.6597,positive,@usairways,
11706,681463008,@USAirways YOU ARE AMAZING!!! YOU ARE THE BEST!!! FOLLOW ME PLEASE _٪�_٪�_٪�_�_�_�_٪�_٪�_٪�,0.9094,positive,@usairways,
11707,681463009,@USAirways Feeling helpless at Tanpa airport. How can I talk to someone. Flight delayed 4 times. Need help. Missed connections will be prob,-0.4404,neutral,@usairways,
11708,681463010,@USAirways won't waive $200 fee due to #neptune. Can't use credit w/o paying fee. Couldnt get to destination to use their tic #waivethefee,-0.2924,neutral,@usairways,
11709,681463011,@USAirways no wonder you are the lowest rated airline in america. #shameful #USAirways,-0.3818,neutral,@usairways,
11710,681463012,@USAirways how are you even still in business? i have been trying to call for hours. this is pathetic.,-0.5719,negative,@usairways,
11711,681463013,@USAirways thanks!,0.4926,neutral,@usairways,
11712,681463014,"@USAirways wow this airline is a joke, absolutely horrendous customer service. you guys should be ashamed.",-0.2944,neutral,@usairways,
11713,681463015,@USAirways Flight Cancelled Flighted because of #Neptune Could not get to my destination. #notmyfault  #waive$200fee #ripoff #poorcustomerservice,-0.25,neutral,@usairways,
11714,681463016,@USAirways YOU ARE THE BEST AIRWAYS! Follow me please!!!!!_٪�_٪�_٪�_٪�_٪�_٪�_٪�_٪�_٪�_٪�_٪�_٪�_٪�_٪�_٪�_٪�_٪�_٪�_٪�_٪�_٪�_٪�_٪�_٪�_٪�_٪�_٪�,0.7482,positive,@usairways,
11715,681463017,"@USAirways  If you can waive a fee at time of Cancelled Flightation, you CAN WAIVE IT AT A FUTURE DATE! #usairways #ripoff #poorcustomerservice",-0.3164,neutral,@usairways,
11716,681463018,@USAirways flight #654 sitting at JFK with delays for 3-1/2 hrs! No employees to load bags? #terrible,0.0,neutral,@usairways,
11717,681463019,@USAirways I have been rebooked but It has been handled very unprofessionally. Cancelled Flightations happen but the disorganization is uncalled for.,-0.128,neutral,@usairways,
11718,681463020,@USAirways conf number FMJTYL delayed - any chance of getting an earlier flight fll to phx?,0.1027,neutral,@usairways,
11719,681463021,"@USAirways I have now called 12 times in the last three days. That's unacceptable. I'm willing to wait on hold, but that's not an option.",-0.4588,neutral,@usairways,
11720,681463022,@USAirways YOU ARE AMAZING!!! YOU ARE THE BEST!!! FOLLOW ME PLEASE AND I FOLLOW YOU BACK;)_٪�_٪�_٪�Ε�_�),0.9094,positive,@usairways,
11721,681463023,"@USAirways I've been on hold for over 2 hours. Need to re-book a flight, please help.",0.6124,positive,@usairways,
11722,681463024,"@usairways It was 9�, and some of us had left coats in our luggage in anticipation of cramped overhead bins :|",0.0,neutral,@usairways,
11723,681463025,@USAirways I'm traveling around the world until the end of the year. 800 numbers do me no good.,0.4404,neutral,@usairways,
11724,681463026,@USAirways I don't know I've tried to call for confirmation but calls aren't going thru. Can you let me know?,0.0,neutral,@usairways,
11725,681463027,@USAirways can I get free wifi since the flight 1808 was Cancelled Flightled?,0.3182,neutral,@usairways,question
11726,681463028,@USAirways was rebooked but sucked big time. Crappy layover. Customer service very sub-par.,-0.765,negative,@usairways,
11727,681463029,@USAirways Sending thanks to employee Freddie in PHL Admiral Club A East for allowing me to give a day pass to my sibling stuck there today.,0.4939,neutral,@usairways,
11728,681463030,@USAirways have done that. Sadly no flight from CLT has gotten to IND today and we head back to Tampa tmrw.,-0.4215,neutral,@usairways,
11729,681463031,@USAirways holding 30+ min and listening to your shitty ads on repeat for your credit make me hate your airline even more.  @delta is better,-0.3657,neutral,@usairways,
11730,681463032,@USAirways I would be on my way but   wether has delayed yet again.. Love the Charlotte ice storm!!  Good luck with mad customers,0.7639,positive,@usairways,
11731,681463033,@USAirways Please staff your flights approproately. Our entire flight is delayed because FA isnt here. I shouldnt have left Delta...,0.1027,neutral,@usairways,
11732,681463034,@USAirways tooooo many Cancelled Flightations! My chain of command hates me now,-0.636,negative,@usairways,
11733,681463035,@USAirways  you Cancelled Flightled both my flights and refused to give a voucher despite no flights for 2days. @USAirways #neveragain,-0.4939,neutral,@usairways,
11734,681463036,@USAirways I just think if I am staying w your airline &amp; rescheduling a flight I shouldn't absorb a fee that is the cost of 1/2 my flight,0.0,neutral,@usairways,
11735,681463037,@USAirways that's why u guys are my #1 choice.,0.0,neutral,@usairways,
11736,681463038,@USAirways thanks. _�,0.4404,neutral,@usairways,
11737,681463039,@usairways I�۪m cool with weather delays etc. But lying and deceiving passengers to keep them from changing is reprehensible. #yousuck,-0.5423,negative,@usairways,
11738,681463040,"@usairways I just want to get home before Wednesday... Joke is over, 50hrs of Cancelled Flightlations and delays is enough!",0.2003,neutral,@usairways,
11739,681463041,@USAirways how about a drink voucher for the next flight?? #winkwink,0.0,neutral,@usairways,
11740,681463042,@USAirways nice touch with using my first name.  Very intimate.  I'll be filing a claim soon to be reimbursed. Have a us airways day!,0.4753,neutral,@usairways,
11741,681463043,"@USAirways The airline is embarrassing itself. I get that bad weather isn't your fault, but your response to it couldn't have been worse.",-0.8979,negative,@usairways,
11742,681463044,@USAirways any updates on flight 5202 from ORF to PHL no one at gate...  ;(,0.0,neutral,@usairways,
11743,681463045,"@usairways Yes. Works in Firefox. 

Can do everything but finish purchase. Button turns gray, never submits. For a couple weeks now.",0.4019,neutral,@usairways,
11744,681463046,@USAirways 2.5 hours Late Flightr and the flight has been Cancelled Flightled. You gotta work on your internal communication skills.,-0.25,neutral,@usairways,
11745,681463047,"@USAirways had a horrible experience flying from Montego Bay to Philadelphia on 2/11. $125 2check a golf bag, constant selling in-flight",-0.5423,negative,@usairways,
11746,681463048,"@usairways told no gates open at #ORD, needed to wait 20mins. Still waiting after about 4 mins.",0.0,neutral,@usairways,
11747,681463049,@USAirways And it's 3:22 with no sign of boarding.... Can I please get another update?,0.3182,neutral,@usairways,
11748,681463050,@USAirways still can't get a real person on the phone to book a flight. Ready to just go with #jetblue since they care. #usairwayssucks,0.6908,positive,@usairways,
11749,681463051,"@USAirways after missing my flight and reFlight Booking Problems 2x, I just walked onto another flight and my phone was still on the seat!!",-0.6688,negative,@usairways,
11750,681463052,@USAirways great job communicating to the passengers! Flight 1855 doesn't exist anymore? http://t.co/hLZaHXkdSn,0.6588,positive,@usairways,question
11751,681463053,@USAirways thanks Travis at PHL A East checkin for knowing baggage policies. Skis &amp; boots count as 1. Teach your mgr who didn't know,0.4404,neutral,@usairways,
11752,681463054,@usairways Thx for responding :) When bags came there was mad rush towards end of jetway�why not just put thru baggage claim?,0.3182,neutral,@usairways,question
11753,681463055,@USAirways @AmericanAir  we are on us/aa flight 4443.We  arrived at dca at 2:12. Waiting on our gate (33)for apx an hr now. No update?,0.0,neutral,@usairways,question
11754,681463056,@USAirways  Have an agent with reservations contact me instead of asking me to waste my time by sitting on the phone for hours,-0.4215,neutral,@usairways,
11755,681463057,"@USAirways If you believe in keeping your customers happy, especially after a mistake was made on your part...",0.2516,neutral,@usairways,
11756,681463058,"@USAirways Would love to combine AA and USAir accts. Unfortunately, one has my middle name &amp; one has middle initial. Won't allow change",0.5719,positive,@usairways,
11757,681463059,@USAirways I had a rep 10 min in who said she couldn't help so transferred me to dividend miles customer service,0.4019,neutral,@usairways,
11758,681463060,@USAirways right on. Up. Up &amp; away �_�_,0.0,neutral,@usairways,
11759,681463061,@USAirways your customer service stinks. Trying to book a flight for hours now and keep getting hung up on. #usairwayssucks,-0.25,neutral,@usairways,
11760,681463062,@USAirways please please please let my plane back to the gate so I can get off as I will miss connection due to CLT closing. 2034,0.6486,positive,@usairways,
11761,681463063,@USAirways we've (flight 4443) been sitting on the tarmac of dca for a while now waiting on a gate. Can we just use another gate?,0.0,neutral,@usairways,
11762,681463064,@USAirways I hope flight 1855 is not being delayed because flight attendant didn't come to work! #nobackup,0.3164,neutral,@usairways,
11763,681463065,"@usairways you made us miss our flight, first class now I can't even enter the admirals club.  Not happy  dm me to fix this.",0.2477,neutral,@usairways,
11764,681463066,"@USAirways can you please DM me, my flight has been delayed going into CLT which will force me to miss my connection to LGA at 10:05pm",-0.0516,neutral,@usairways,
11765,681463067,@USAirways on hold for 2 hours. You know what just keep my money,0.0,neutral,@usairways,
11766,681463068,@USAirways charging $200 2 change a flight is a rip off the reason I have 2 is out of my hands &amp; I want 2 reschedule same flight but in July,0.0772,neutral,@usairways,
11767,681463069,@USAirways flight 1808 is not leaving at 2:45 because we haven't even begun to board yet. Please update your website ASAP,0.3182,neutral,@usairways,
11768,681463070,@USAirways @Jack_Kairys (2/2) and another sent him to the wrong line...oh and the kiosks weren't working! #thanks,-0.5255,negative,@usairways,
11769,681463071,@USAirways also your employees were LESS then helpful when @Jack_Kairys was checking his bag. Two just left their desks completely (1/2),0.3626,neutral,@usairways,
11770,681463072,@USAirways the phone number the gate gave me doesn't work either. What is your customer service phone number?,0.1531,neutral,@usairways,
11771,681463073,@USAirways done,0.0,neutral,@usairways,
11772,681463074,@USAirways @Jack_Kairys your site clearly explains we are allowed a carry on. This was allowed at PIT but not BOS. How does that make sense?,0.4019,neutral,@usairways,
11773,681463075,"@USAirways never in my life have I dealt with such poor customer service, irresponsible staff and lack of care LGA-IAH day 2, baggage in NC?",0.1416,neutral,@usairways,
11774,681463076,@USAirways Thks 4 tip. Seems like a workaround rather than a customer-friendly solution. They should have an easily accessible email.,0.8225,positive,@usairways,
11775,681463077,@USAirways unfortunately not. I think I watched it take off from the bus. Rebooked for a Late Flightr flight now #planestrainsandautomobiles,-0.34,neutral,@usairways,
11776,681463078,@USAirways I was supposed to be on flight 1861 from Charlotte to RDU @ 8:20pm yesterday. Is the same flight scheduled for departure tonight?,0.0,neutral,@usairways,
11777,681463079,@USAirways Thank you so much its been a very stressful day,-0.2023,neutral,@usairways,
11778,681463080,"@USAirways me too. In the future, have a better harsh weather preparedness plan. So much of your staff called out that everything snowballed",0.0,neutral,@usairways,
11779,681463081,"@usairways If I could/wanted to call I wouldn't use the internet to make a reservation.

Site won't work on Chrome, on several computers.",0.0,neutral,@usairways,
11780,681463082,"@USAirways Darn it, first in line for no upgrade! Wish I understood the policy. :) http://t.co/xGPaAyFDwt",0.7177,positive,@usairways,
11781,681463083,@USAirways Waiting for my luggage on flight 1923. Is there a delay?,-0.3182,neutral,@usairways,
11782,681463084,@USAirways will you please update your website with the most current flight status? And update your customer service phone # on @google thx,0.5859,positive,@usairways,
11783,681463085,@USAirways Flight Booking Problems a flight using credit from a previously Cancelled Flightled flight. Can't get thru on the phone and can't book online. Help please.,-0.2635,neutral,@usairways,
11784,681463086,@USAirways Absolutely!! The staff was amazing!!,0.7388,positive,@usairways,
11785,681463087,@USAirways you are horrendous.  Pull your shit together,-0.8126,negative,@usairways,
11786,681463088,@USAirways Haha - that will indeed be a great day!,0.8122,positive,@usairways,
11787,681463089,"@USAirways I want my money back. Now we're sitting on the runway. After a 2 hour delay, waiting for the baggage to begin loading.",-0.25,neutral,@usairways,
11788,681463090,@USAirways how is your gate agent gonna tell me my flight is on time when its 5 minutes past departure time and the previous flights plane..,0.0,neutral,@usairways,
11789,681463091,@USAirways this is the aforementioned pilot. @AmericanAir sure you want to merge with these patron hitting hoodlums? http://t.co/C24cEfa9pl,0.3818,neutral,@usairways,question
11790,681463092,@USAirways  my flight was #3729...but I left my phone on the plane or the shuttle :(,-0.4404,neutral,@usairways,
11791,681463093,@USAirways thank you! I tried that and they said they didn't have it. Anywhere else to try?,0.4199,neutral,@usairways,question
11792,681463094,@USAirways @AmericanAir  best u could do-I might get my refund within 2 billing cycles. Months of u guys asking for another chance. I'm done,0.7351,positive,@usairways,
11793,681463095,"@usairways and @AmericanAir  4 days of Cancelled Flightations, I have driven to 3 airports in 3 different states, spent more on gas than my flight.",-0.25,neutral,@usairways,
11794,681463096,@USAirways then why did my whole team be able to put there carry ons under the plane,0.0,neutral,@usairways,
11795,681463097,@USAirways customer service at its finest,0.0,neutral,@usairways,
11796,681463098,@USAirways No speciifc email. 1500 character limit for complaints. Is AA/US customer complaints adopting the twitter model?,-0.6597,negative,@usairways,question
11797,681463099,@USAirways please hold 3923! I can see it. Just can't get off my first plane quick enough,0.3802,neutral,@usairways,
11798,681463100,@USAirways please hogs my next flight for me! I'm waiting on a bus to get me off one plane so I can run to the other. It leaves in two min!,0.4374,neutral,@usairways,
11799,681463101,@USAirways Fabulous - thank you so much! Looking forward to taking to the skies with you! :),0.8585,positive,@usairways,
11800,681463102,.@USAirways we r rebooked. got conflicting info abt baggage. Y no extra plane batteries on hand? Y no comped admirals club for 9 hr wait?,0.2869,neutral,.@usairways,
11801,681463103,@USAirways Don't tell me that. Tell me what I can actually DO to reach someone. I don't mind being put on hold but it won't even do THAT.,0.0258,neutral,@usairways,
11802,681463104,@USAirways No I missed the funeral so I had to take a train back to Newark,-0.5719,negative,@usairways,
11803,681463105,@USAirways what is the baggage allowance on flights from Glasgow to the US?  Thanks,0.4404,neutral,@usairways,
11804,681463106,@USAirways @AmericanAir what a joke of a company today reminded me why I never book with you,0.296,neutral,@usairways,
11805,681463107,@USAirways � I had exceptional service on flight #403 from IND to PHX!!,0.0,neutral,@usairways,
11806,681463108,@USAirways it's be nice to take a flight and have some level of consistency / service from the flight attendants. Quality control???,0.5171,positive,@usairways,question
11807,681463109,@USAirways Travelling from pwm to atl on Sunday That flight got Cancelled Flightled and my new flight is Cancelled Flightled and got disconnected when reFlight Booking Problems,-0.6908,negative,@usairways,
11808,681463110,"@USAirways I believe you. But in all seriousness, what's an acceptable time I should have this expense on my name that wasn't my fault....",0.2732,neutral,@usairways,
11809,681463111,@USAirways cust serv reps who are unable to change reservations in your system Check in unaware of Cancelled Flights that I got word on night before,-0.4215,neutral,@usairways,
11810,681463112,@USAirways is there any way that you could hold flight 628 in CLT my husband is stuck in the security check line. flight scheduled for 1PM,0.1027,neutral,@usairways,
11811,681463113,@USAirways issues are not with people who r nice or storm emails with wrong phone numbers auto rebooked flights to non connecting cities,-0.0772,neutral,@usairways,
11812,681463114,@USAirways missing my reservations due to a Cancelled Flightled flight. Make it right by giving me first class tomorrow. Make your customers happy.,0.4404,neutral,@usairways,
11813,681463115,"@USAirways it's not a consolation because my bags are somewhere else, which is a real impediment to me going on a different vacation",0.0,neutral,@usairways,
11814,681463116,@USAirways any tips on getting a hotel that your airline won't get for any of us even though we were told that we'd make our flight?,0.0,neutral,@usairways,
11815,681463117,"@USAirways I left my son's Duke hat on flight #1761 last night. It says ""Mason"" on the back. Any way of locating it? Thanks in advance!",0.4926,neutral,@usairways,
11816,681463118,@USAirways will my known traveler no. transfer over from @AmericanAir ? when I check in at t-24 as an AA elite I can get choice seats?,-0.3736,neutral,@usairways,question
11817,681463119,@USAirways I booked a flight yesterday but didnt receive an email confirmation and I my dividends number isn't registering. Please help.,0.6486,positive,@usairways,
11818,681463120,@usairways #crew keeping safety top of mind in CLT. http://t.co/a0YoSJHZMc,0.5574,positive,@usairways,
11819,681463121,"@USAirways &amp; there are seats together, they just have fees. Seems if I'm taking a 5am flight the least you can do is wave the $10.",0.0,neutral,@usairways,
11820,681463122,@USAirways Im researching a flight &amp; noticed a small issue w/class of service between your site &amp; other sites. Could Reservations help me?,0.4019,neutral,@usairways,question
11821,681463123,@USAirways I need someone from management to contact me I was flying to a funeral won't make it now to add to my pain they want me 2 pay,-0.7096,negative,@usairways,
11822,681463124,@USAirways Just contaced EYEWITNESS NEWS about the ripoff the Cancelled Flighted now they want me to pay,-0.2732,neutral,@usairways,
11823,681463125,@USAirways How can I change without penalty and not have to call customer service,0.357,neutral,@usairways,
11824,681463126,@USAirways when I call it says y'all are too busy and to call back Late Flightr.  this is terrible customer service.  what will you do about it?,-0.4767,neutral,@usairways,
11825,681463127,"@USAirways They charged me for a flight they Cancelled Flightled, unbelievable and unheard of",-0.25,neutral,@usairways,
11826,681463128,@USAirways I was completely ripped of by US Airways today never fly this airline  I am contacting my local news,0.0,neutral,@usairways,
